Year,State,Planted (1000 Acres),Harvested (1000 Acres),Yield (Pounds/ Harvested Area),Average Temperature Value,Average Temperature Anomaly,Maximum Temperature Value,Maximum Temperature Anomaly,Minimum Temperature Value,Minimum Temperature Anomaly,Precipitation Value,Precipitation Anomaly,Cooling Degree Days Value,Cooling Degree Days Anomaly,Heating Degree Days Value,Heating Degree Days Anomaly,Palmer Drought Severity Index (PDSI) Value,Palmer Drought Severity Index (PDSI) Anomaly,Palmer Hydrological Drought Index (PHDI) Value,Palmer Hydrological Drought Index (PHDI) Anomaly,Palmer Modified Drought Index (PMDI) Value,Palmer Modified Drought Index (PMDI) Anomaly,Palmer Z-Index Value,Palmer Z-Index Anomaly
1996,AZ,315,314,1190,63.875,5.25,77.36666667,5.591666667,51.36666667,4.933333333,1.7283333330000001,3.703333333,260.8333333,15.91666667,144.0,-21.75,,-1.318333333,-0.13750000000000018,-2.346666667,-2.9725,,-0.631666667,0.6133333329999999
1996,CA,"1,000",995,1155,,1.9083333329999999,72.95,3.783333333,48.15833333,2.025,3.709166667,1.8824999999999998,80.41666667,7.083333333,,-17.91666667,4.46,6.289166667,3.46,5.170833333,4.813333333,4.509166667000001,4.044166667,2.298333333
1996,FL,,98,638,70.89166667,1.816666667,84.725,0.050000000000000044,60.03333333,2.566666667,7.496666667,2.025833333,269.75,-20.08333333,70.66666667,,1.629166667,2.239166667,2.3333333329999997,,4.1175,5.740833333,,3.335
1996,GA,"1,340","1,336",751,66.65,0.7749999999999999,75.40833333,-0.01666666699999997,53.9,-0.3999999999999999,5.058333333,3.885,130.3333333,-9.41666667,271.1666667,33.0,2.1025,4.419166667,0.938333333,3.196666667,1.775,2.086666667,2.798333333,2.870833333
1996,IL,0,0,0,54.125,1.875,62.2,-0.1916666669999998,43.03333333,0.9249999999999998,7.234999999999999,0.899166667,61.83333333,-11.41666667,578.4166667,56.58333333,3.631666667,2.74,2.501666667,2.42,2.2525,1.348333333,4.353333333,4.028333333
1996,KS,5,4,493,57.08333333,1.316666667,67.7,1.4,41.45,1.2,3.563333333,3.2125,105.6666667,-14.916666670000001,456.5833333,42.75,4.258333333,0.47583333299999997,2.990833333,1.1275,2.883333333,1.0641666669999998,3.329166667,4.093333333
1996,KY,,0,0,56.4,2.516666667,67.075,0.23333333300000003,45.70833333,,5.729166667,1.5716666670000001,88.16666667,-11.83333333,411.4166667,35.83333333,5.9175,5.076666667,3.9175,4.911666667,2.838333333,5.001666667,3.349166667,5.0175
1996,LA,890,885,699,69.15833333,1.45,78.725,2.491666667,56.575,3.358333333,7.423333333,1.444166667,207.9166667,-10.41666667,153.5,8.5,1.825,3.616666667,3.331666667,2.908333333,3.454166667,1.1825,3.785,3.635833333
1996,MO,390,385,741,54.94166667,,64.73333333,-0.05833333300000021,,0.10833333300000003,5.640000000000001,3.085833333,88.91666667,-16.25,470.4166667,47.83333333,3.844166667,0.839166667,3.5983333330000002,1.565833333,3.5975,2.696666667,2.708333333,3.4050000000000002
1996,MS,"1,120","1,100",822,65.01666667,,75.26666667,1.2,52.74166667,3.208333333,5.51,1.6033333330000001,166.0,-12.25,218.0,13.41666667,3.0875,2.506666667,1.949166667,1.141666667,1.040833333,1.430833333,0.92,1.681666667
1996,NC,740,730,660,60.775,-0.4083333330000001,70.61666667,1.341666667,47.925,0.825,6.7325,4.560833333,111.0,-7.58333333,322.5833333,33.25,6.055833333,4.165833333,3.055833333,3.105833333,5.779166667,5.859166667,2.970833333,1.9783333330000001
1996,NM,59,55,735,56.675,4.75,70.96666667,2.0416666670000003,41.375,4.45,4.1775,2.000833333,85.83333333,7.583333333,366.6666667,-18.41666667,0.16833333299999997,,-1.738333333,1.593333333,1.140833333,1.393333333,2.2325,3.365833333
1996,NV,0,0,0,55.54166667,1.883333333,67.13333333,2.966666667,40.95,2.808333333,5.015833333,2.151666667,190.3333333,18.166666669999998,274.9166667,-19.75,2.721666667,4.460833333,2.606666667,5.217499999999999,2.855,5.419166667,3.208333333,2.408333333
1996,OK,290,210,308,62.98333333,3.0,73.34166667,0.32499999999999996,50.6,0.683333333,5.106666667,4.133333333,150.1666667,-7.83333333,328.0,21.58333333,4.048333333,2.360833333,3.806666667,2.993333333,3.908333333,0.203333333,,4.02
1996,SC,284,282,778,65.775,2.758333333,77.275,,52.25833333,0.675,4.8325,3.835,147.0,-8.58333333,248.5833333,29.0,0.926666667,1.2225,4.000833333,,1.661666667,3.863333333,,0.959166667
1996,TN,540,,614,59.55833333,-0.48333333300000003,69.475,-0.683333333,46.625,2.725,8.005833333,4.456666667,101.8333333,-10.91666667,356.75,35.08333333,6.025833333,2.226666667,4.025833333,4.078333333,4.699166667,1.911666667,3.1383333330000003,3.843333333
1996,,"5,700","4,100",512,68.44166667,3.133333333,82.35,1.741666667,54.54166667,1.558333333,5.05,2.698333333,,1.5,163.5833333,3.333333333,-0.400833333,2.6608333330000002,-0.8574999999999999,-0.10833333300000003,-0.07916666699999997,0.775833333,2.9,-0.1499999999999999
1996,VA,103,102,750,56.01666667,0.433333333,67.55833333,-1.008333333,46.44166667,0.8500000000000001,,4.908333333,80.33333333,-9.91666667,400.5833333,,5.6425,6.4175,6.6425,4.261666667,4.5875,6.273333333,3.676666667,2.545
1997,AL,535,442,600,66.36666667,0.10833333300000003,77.46666667,0.6666666670000001,55.25,2.55,9.246666667,2.481666667,138.3333333,-20.16666667,240.8333333,11.833333333,3.926666667,3.605833333,2.926666667,4.449166667,2.6633333329999997,4.3525,3.873333333,4.734166667
1997,AR,,965,840,61.65833333,3.008333333,74.36666667,2.766666667,49.95,0.23333333300000003,6.3275,3.9975,130.25,-14.91666667,306.8333333,16.333333330000002,3.166666667,3.824166667,3.166666667,5.646666667,3.715,5.296666667,3.325,4.17
1997,AZ,325,324,1257,62.525,3.9,76.50833333,0.733333333,50.54166667,,2.059166667,1.034166667,258.6666667,9.75,168.0833333,3.3333333329999997,0.1358333329999999,1.955,-1.1491666669999998,-1.358333333,-0.7941666669999998,1.87,,2.728333333
1997,CA,880,875,1205,62.11666667,1.466666667,,2.3,47.75,1.616666667,3.716666667,2.89,83.0,9.666666667000001,225.25,-15.916666670000001,1.131666667,3.960833333,2.335833333,1.046666667,1.070833333,1.766666667,1.4475,1.701666667
1997,FL,100,99,579,72.14166667,4.066666667,83.56666667,2.891666667,62.675,1.2083333330000001,6.970833333,2.5,290.3333333,1.5,49.33333333,-6.25,4.424166667,2.034166667,1.5775000000000001,4.255,3.495833333,4.119166667,4.730833333,4.9475
1997,GA,"1,440","1,425",649,66.20833333,2.333333333,76.4,2.975,56.025,2.725,,3.6008333329999997,119.5,-18.25,247.75,6.583333333000001,2.854166667,5.170833333,,2.1125,1.6575,2.969166667,1.9241666670000002,1.996666667
1997,IL,0,0,0,53.96666667,2.716666667,64.7,2.308333333,44.21666667,0.10833333300000003,5.925,0.589166667,61.16666667,-13.08333333,545.25,27.41666667,0.8225,0.930833333,2.3375,1.255833333,4.150833333,2.246666667,2.939166667,0.614166667
1997,KS,12,10,422,57.66666667,1.9,69.55,2.25,44.8,3.55,,3.173333333,109.3333333,-14.25,434.5,19.66666667,,3.8483333330000002,5.630833333,2.7675,3.521666667,3.7024999999999997,2.165833333,2.93
1997,KY,0,0,0,58.475,0.5916666669999999,67.2,1.358333333,44.75833333,-0.183333333,5.0875,0.9299999999999999,80.91666667,-16.08333333,400.8333333,24.25,2.264166667,3.423333333,4.9125,4.906666667,2.985833333,3.1491666670000003,3.23,0.898333333
1997,LA,655,,732,69.04166667,0.333333333,80.13333333,0.8999999999999999,57.88333333,2.666666667,6.359166667,4.38,,-9.08333333,155.75,9.75,3.635833333,2.4275,5.635833333,2.2125,4.078333333,2.806666667,3.5324999999999998,3.383333333
1997,MO,395,390,698,54.68333333,1.758333333,65.05833333,0.26666666699999997,47.30833333,0.25,5.3175,3.763333333,92.25,-12.91666667,451.0833333,24.5,3.7575000000000003,4.7524999999999995,4.7575,3.725,5.2524999999999995,4.351666667,4.204166667,0.900833333
1997,MS,985,970,903,63.90833333,2.1,75.69166667,1.625,53.10833333,3.575,9.404166667,2.4975,163.5833333,-13.666666670000001,219.75,11.16666667,5.805,3.224166667,,4.9975000000000005,3.659166667,5.049166667,1.855833333,2.6175
1997,NC,690,685,656,61.09166667,-0.09166666699999992,71.38333333,1.108333333,49.83333333,1.733333333,6.840833333,3.669166667,99.91666667,-19.66666667,299.5833333,15.25,4.625,3.735,2.771666667,3.821666667,3.641666667,1.721666667,0.800833333,1.808333333
1997,NM,70,66,679,53.9,,68.25833333,0.3333333329999999,41.50833333,3.583333333,5.553333333,1.376666667,79.66666667,1.416666667,,26.91666667,5.3716666669999995,5.63,1.906666667,3.238333333,2.230833333,4.483333333,2.868333333,4.001666667
1997,NV,0,0,0,53.58333333,,64.85833333,1.691666667,38.28333333,4.141666667,4.834166667,3.97,178.75,3.583333333,289.25,-5.416666666999999,2.161666667,1.900833333,1.87,5.480833333,2.5475,5.111666667,4.15,3.35
1997,OK,,190,463,60.73333333,0.75,73.14166667,0.125,48.34166667,1.425,5.275833333,1.3025,138.8333333,-19.16666667,322.1666667,18.75,7.243333333,6.555833333,4.243333333,3.43,4.1025,6.3975,3.1041666670000003,2.8625
1997,SC,290,286,692,66.15833333,3.141666667,75.38333333,1.95,54.89166667,1.308333333,8.489166667,4.491666667,137.1666667,-22.41666667,,5.166666666999999,,5.499166667,,4.379166667,2.023333333,3.225,4.909166667,2.965
1997,TN,490,480,663,57.84166667,-0.19999999999999996,71.63333333,2.475,47.04166667,3.141666667,5.709166667,1.16,97.83333333,-16.91666667,338.3333333,16.666666669999998,4.3774999999999995,6.578333333,5.3774999999999995,5.43,5.085833333,4.298333333,4.671666667,1.376666667
1997,TX,"5,500",,478,66.925,2.616666667,76.625,-0.983333333,56.24166667,1.258333333,6.849166667,3.4975,212.9166667,-15.5,181.0,20.75,3.803333333,6.865,6.409166667,4.158333333,5.575,4.43,,2.300833333
1997,VA,101,100,660,57.5,0.9166666670000001,69.68333333,0.11666666699999995,47.3,1.708333333,5.173333333,2.424166667,73.33333333,-13.916666670000001,380.3333333,14.5,1.4791666669999999,2.254166667,,1.7833333329999999,,2.3975,1.511666667,3.38
1998,AL,495,475,560,67.125,5.8666666670000005,79.30833333,3.508333333,54.9,3.2,8.938333333,3.173333333,187.5833333,32.08333333,205.25,-26.75,1.5150000000000001,,4.193333333,4.715833333,2.701666667,4.390833333,0.875833333,3.736666667
1998,AR,920,900,646,66.1,3.45,75.61666667,6.016666667,55.56666667,3.85,6.0975,0.7675,187.75,43.58333333,258.9166667,-29.583333330000002,2.12,2.7775,2.254166667,-0.265833333,0.19083333300000005,0.7725,2.455,
1998,AZ,250,248,1181,61.275,-0.3500000000000001,77.2,-0.575,48.33333333,2.9,4.203333333,3.178333333,225.0833333,-22.83333333,190.9166667,24.16666667,2.368333333,3.1875,5.311666667,4.1025,3.195833333,6.859999999999999,3.046666667,3.2916666670000003
1998,CA,650,620,889,60.70833333,2.058333333,70.25,-1.9166666669999999,48.15833333,3.025,6.034166667,5.2075,65.91666667,-5.416666666999999,,45.5,6.636666667,6.465833333,9.045833333000001,8.756666667000001,5.955833333,7.651666667,5.425,6.6791666670000005
1998,FL,89,80,491,,5.416666667,83.79166667,2.116666667,64.18333333000001,4.716666667,6.754166667,3.283333333,321.3333333,30.5,47.75,-7.833333333000001,1.113333333,0.723333333,2.860833333,4.538333333,2.934166667,1.5575,2.505,1.721666667
1998,GA,"1,370","1,280",580,66.69166667,3.816666667,79.925,2.5,58.45833333,5.158333333,7.408333333,1.2349999999999999,169.8333333,27.08333333,212.4166667,-26.75,3.085,3.4016666669999998,4.985,5.243333333,4.6908333330000005,4.0024999999999995,0.666666667,1.739166667
1998,IL,0,0,0,58.21666667,3.966666667,68.6,,48.84166667,6.733333333,6.7075,2.371666667,88.66666667,14.41666667,434.5833333,-87.25,4.4,3.508333333,3.308333333,4.226666667,,2.190833333,1.620833333,4.295833333
1998,KS,17,17,405,60.31666667,3.55,72.00833333,1.7083333330000001,45.625,3.375,6.6925,3.341666667,141.75,21.16666667,385.75,-29.08333333,5.050833333,3.268333333,5.050833333,5.1875,4.6875,4.868333333,3.886666667,3.650833333
1998,KY,0,0,0,60.18333333,4.3,,2.983333333,51.55,3.608333333,5.11,2.9525,117.9166667,16.916666669999998,325.4166667,-51.16666667,1.5416666669999999,1.700833333,0.790833333,-0.21500000000000008,1.721666667,,3.898333333,1.566666667
1998,LA,535,525,587,70.64166667,4.933333333,80.75,2.516666667,62.49166667,5.275,9.248333333,2.269166667,257.0833333,37.75,127.8333333,-16.16666667,1.293333333,3.085,2.809166667,0.385833333,1.269166667,0.9975,0.989166667,2.84
1998,MO,370,357,474,58.16666667,3.241666667,68.075,4.283333333,50.24166667,6.183333333,7.155833333,4.601666667,125.8333333,19.66666667,,-49.08333333,,5.124166667,4.129166667,2.096666667,3.880833333,3.98,3.0891666669999998,
1998,MS,950,940,739,69.85,3.041666667,79.68333333,2.616666667,57.0,5.466666667,7.754166667,1.8475,212.5833333,37.33333333,182.25,-25.33333333,1.295833333,2.715,0.8075,0.0,2.725,0.11499999999999999,2.545,3.306666667
1998,NC,710,705,703,64.825,3.641666667,73.75833333,3.483333333,50.85,3.75,6.485833333,2.314166667,136.0833333,17.5,257.0833333,-31.25,1.0475,3.1575,2.665,4.715,4.354166667,1.434166667,0.968333333,0.975833333
1998,NM,66,60,642,55.18333333,3.258333333,71.15,2.225,41.225,,2.175,1.998333333,84.5,9.25,383.9166667,0.833333333,,3.890833333,3.3825000000000003,3.7141666669999998,2.91,4.1625,2.1975,1.330833333
1998,NV,0,0,0,52.19166667,0.5333333330000001,64.69166666999999,-0.4750000000000001,39.66666667,2.525,3.409166667,4.545,150.4166667,-26.75,326.0833333,33.41666667,7.8825,6.621666667,6.031666667,6.6425,8.956666667,7.520833333,3.89,6.09
1998,OK,160,120,562,66.09166667,5.108333333,75.69166667,2.675,51.45,3.533333333,6.015000000000001,3.041666667,207.3333333,47.33333333,282.8333333,-20.58333333,4.524166667,0.836666667,4.1375,2.324166667,2.0549999999999997,1.35,3.101666667,0.86
1998,SC,290,286,590,67.7,2.683333333,79.95,5.516666667,55.44166667,5.858333333,8.51,2.5125,181.6666667,23.08333333,194.5833333,-25.0,2.465,4.760833333,3.256666667,4.4325,4.443333333,5.645,2.0025,2.058333333
1998,TN,450,445,593,64.15833333,4.1166666670000005,74.81666667,5.658333333,50.5,4.6,7.7975,3.248333333,140.0833333,24.33333333,279.9166667,-41.75,4.0875,1.288333333,5.723333333,3.775833333,4.239166667,4.451666667,,3.056666667
1998,,"5,650","3,300",526,71.01666667,5.708333333,80.25,3.641666667,58.80833333,4.825,3.3325,3.980833333,269.3333333,41.91666667,148.0,-13.25,4.535833333,3.5975,1.051666667,2.800833333,4.240833333,2.095833333,0.811666667,2.761666667
1998,VA,92,91,766,60.44166667,4.858333333,71.525,3.9583333329999997,47.39166667,3.8,7.828333333,1.079166667,102.1666667,11.91666667,317.5833333,-47.25,3.134166667,1.909166667,3.618333333,3.2375,2.3449999999999998,1.030833333,2.821666667,0.69
1999,AL,565,561,538,65.14166667,1.883333333,80.38333333,3.5833333329999997,53.875,4.175,5.084166667,3.319166667,166.25,7.75,208.8333333,-22.16666667,2.1525,0.8316666669999999,0.13666666699999996,2.659166667,3.199166667,,2.4074999999999998,1.268333333
1999,AR,970,960,718,66.15,2.5,74.94166667,4.341666667,54.36666667,1.65,5.65,2.32,152.25,9.083333332999999,252.0833333,-36.41666667,0.35833333300000003,0.015833333000000005,1.358333333,0.838333333,-0.2916666670000001,-0.71,,2.129166667
1999,AZ,270,269,1281,63.78333333,2.158333333,78.68333333,2.908333333,49.89166667,0.458333333,4.864166667,1.839166667,238.5,-6.416666666999999,154.9166667,-9.83333333,-0.27249999999999996,1.546666667,2.5925000000000002,2.383333333,0.659166667,1.323333333,0.9083333330000001,3.153333333
1999,,610,605,1256,59.95833333,,71.84166667,3.675,49.08333333,2.95,4.469166667,3.6425,59.16666667,-12.16666667,256.8333333,15.66666667,0.8258333330000001,3.6550000000000002,3.035833333,3.746666667,2.264166667,2.96,1.550833333,0.8049999999999999
1999,FL,107,106,517,73.16666667,3.091666667,86.15,2.475,63.13333333,2.666666667,7.140833333,3.67,288.0833333,-2.75,55.58333333,-3.0,-0.5550000000000002,1.055,-0.5550000000000002,-0.8775,,,1.546666667,3.763333333
1999,GA,"1,470","1,300",581,65.49166667,3.616666667,77.64166667,3.216666667,54.325,3.025,5.404999999999999,1.231666667,142.9166667,5.166666667,224.8333333,-17.33333333,-2.0725,-0.755833333,-1.0724999999999998,-1.8141666669999998,0.05833333300000021,-0.6299999999999999,2.9275,2.0
1999,IL,0,0,0,54.53333333,5.283333333,,4.875,44.78333333,1.675,3.975833333,0.64,80.0,5.75,487.3333333,-29.5,4.0825,3.190833333,1.308333333,2.226666667,3.075,0.17083333300000003,2.575,3.25
1999,KS,33,28,379,59.99166667,3.225,72.61666667,,47.35833333,4.108333333,6.521666667,2.170833333,113.25,-8.333333333,372.5,-40.33333333,5.8025,3.02,6.630833333,6.7675,5.336666666999999,6.5175,4.8175,1.581666667
1999,KY,0,0,0,60.25833333,2.375,70.36666667,,47.15,1.2083333330000001,7.174166667,1.016666667,111.8333333,10.833333333,349.3333333,-30.25,-1.7675,-0.608333333,-0.7675000000000001,-1.773333333,-0.5699999999999998,-1.406666667,1.625,
1999,LA,615,610,710,69.85,2.141666667,83.3,3.066666667,60.39166667,1.175,5.986666667,1.0074999999999998,229.6666667,12.333333333,125.5,,1.561666667,2.353333333,-0.1458333329999999,2.430833333,0.7308333330000001,2.459166667,3.021666667,0.8725
1999,MO,380,377,605,58.36666667,2.441666667,69.65833333,5.8666666670000005,46.06666667,4.0083333329999995,6.0708333329999995,1.516666667,,,384.6666667,-40.91666667,3.3391666669999998,0.334166667,1.6775,2.645,4.435833333,0.5349999999999999,0.38749999999999996,2.084166667
1999,MS,"1,200","1,180",706,68.01666667,4.208333333,79.15,4.083333333000001,55.89166667,4.358333333,4.9916666670000005,1.085,187.4166667,10.166666667,179.6666667,-23.91666667,-0.7350000000000001,-1.315833333,2.2649999999999997,0.4575,-0.411666667,1.9783333330000001,2.245833333,3.0075
1999,NC,,825,479,61.66666667,4.483333333,72.18333333,3.908333333,,3.066666667,6.3725,1.200833333,115.4166667,-1.1666666670000003,270.75,-18.58333333,,1.915833333,0.28,1.33,1.2208333329999999,1.300833333,1.1275,3.135
1999,NM,84,79,664,58.33333333,1.408333333,70.975,5.05,39.65,,5.245833333,1.069166667,69.83333333,-9.41666667,362.3333333,-21.75,2.744166667,3.0025,2.9075,3.239166667,3.829166667,4.081666667,1.6783333329999999,0.811666667
1999,NV,0,0,0,52.575,1.916666667,65.80833333,2.641666667,37.29166667,0.15000000000000002,3.645,3.780833333,158.0833333,-15.083333329999999,280.1666667,-11.5,0.79,2.529166667,5.744166667,4.355,1.693333333,5.2575,3.064166667,2.264166667
1999,OK,240,150,464,64.34166667,2.358333333,75.70833333,5.691666667,50.00833333,5.091666667,6.105833333,3.1325,158.4166667,-3.5833333329999997,260.8333333,-43.58333333,4.865833333,2.178333333,4.759166667,,3.5091666669999997,1.804166667,2.394166667,2.1525
1999,SC,330,315,431,65.39166667,3.375,77.33333333,4.9,52.44166667,1.858333333,6.678333332999999,2.680833333,157.6666667,-0.9166666669999999,210.0,-11.58333333,-1.1666666669999999,-0.870833333,,0.009166666999999906,-0.7075,-0.505833333,3.6125,3.668333333
1999,TN,570,565,506,63.29166667,5.25,72.36666667,6.208333333000001,50.18333333,3.283333333,4.8375,0.28833333299999997,121.5,6.75,295.1666667,-28.5,-0.06916666699999996,2.131666667,0.026666666999999977,-0.920833333,0.004166667000000013,2.216666667,2.2258333329999997,-0.06916666699999996
1999,TX,"6,150","5,100",476,67.60833333,4.3,83.58333333,2.975,55.61666667,4.633333333,2.8375,2.485833333,238.25,11.833333333,127.4166667,-31.833333330000002,1.061666667,2.123333333,4.185833333,2.935,3.87,0.725,3.375833333,0.32583333299999995
1999,VA,110,108,638,59.26666667,2.683333333,71.95,2.383333333,45.56666667,1.975,5.5600000000000005,1.810833333,92.66666667,5.416666667,349.25,-16.58333333,-1.110833333,1.664166667,,0.6983333329999999,1.8816666670000002,-0.4325000000000001,,1.5091666670000001
2000,AL,590,530,496,66.56666666999999,4.308333333,78.95833333,3.158333333,55.15833333,0.458333333,6.540833333,0.775833333,173.0,14.5,235.5,5.5,0.9816666669999998,-2.339166667,-0.7675000000000001,-3.245,-0.5449999999999999,-1.855833333,-0.4225000000000001,0.4383333330000001
2000,AR,,950,721,64.89166667,3.241666667,75.01666667,3.416666667,53.775,1.058333333,7.808333333,0.478333333,160.6666667,13.5,300.0833333,8.583333332999999,,1.596666667,-0.5083333329999999,0.971666667,0.971666667,-0.44666666700000013,2.4775,2.3225
2000,AZ,280,278,1370,62.675,3.05,79.05833333,4.283333333,48.28333333,3.85,2.9275,2.9025,269.6666667,20.75,165.0833333,0.3333333330000001,0.46583333299999996,1.285,-1.545833333,0.2450000000000001,-0.9191666669999998,1.745,-0.08000000000000007,2.165
2000,CA,775,770,1380,62.8,,72.25,2.083333333,49.31666667,4.183333333,3.7858333330000002,2.959166667,71.25,-2.0833333329999997,239.3333333,-3.8333333329999997,0.480833333,1.31,0.885,2.595833333,1.395,4.090833333,3.62,0.874166667
2000,,130,106,481,72.575,2.5,85.08333333,1.408333333,62.09166667,-0.375,5.3575,-0.11333333299999993,282.9166667,-7.91666667,62.16666667,4.583333333000001,-0.6233333330000002,0.9866666670000002,-2.623333333,-1.945833333,-1.5441666669999998,0.07916666699999997,1.223333333,1.44
2000,GA,"1,500","1,350",595,65.35,0.475,77.60833333,4.183333333,52.125,-0.17500000000000004,,0.275,143.1666667,3.4166666670000003,255.9166667,17.75,-1.81,-1.4933333329999998,0.18999999999999995,0.4483333329999999,-0.5266666670000002,0.7850000000000001,1.97,0.04249999999999998
2000,IL,0,0,0,53.2,3.95,65.40833333,4.016666667,45.95,1.841666667,5.314166667,3.978333333,68.16666667,-2.0833333329999997,511.8333333,-5.0,0.99,0.09833333300000002,1.566666667,2.4850000000000003,3.695833333,-0.2083333329999999,1.296666667,
2000,KS,40,37,291,58.53333333,1.766666667,71.30833333,3.008333333,45.75,1.5,,3.7725,144.0,22.41666667,417.0,2.1666666670000003,3.703333333,0.920833333,3.3391666669999998,,1.94,0.12083333299999999,2.7233333330000002,
2000,KY,0,0,0,58.66666667,1.783333333,69.81666667,1.975,47.50833333,2.566666667,7.774166666999999,0.6166666670000001,97.75,-3.25,382.5833333,8.0,-0.5708333329999999,-1.411666667,0.42916666700000006,-2.576666667,-1.065,0.0983333329999998,3.821666667,0.49
2000,LA,710,695,633,70.24166667,2.533333333,79.35,5.1166666670000005,60.10833333,2.891666667,6.983333333,1.004166667,235.6666667,,145.75,0.75,-2.260833333,0.5308333329999999,-0.940833333,-3.364166667,-1.6,0.12833333300000005,1.9075,-0.24166666700000006
2000,MO,400,388,670,56.15,3.225,70.11666667,1.325,47.2,3.141666667,5.975,3.420833333,111.3333333,5.166666667,426.6666667,,-0.5741666670000001,1.420833333,-1.730833333,-2.763333333,-1.2675,-0.16833333300000008,1.2991666670000002,2.995833333
2000,MS,"1,300","1,280",645,65.21666667,4.408333333,78.33333333,3.266666667,54.1,1.566666667,6.720000000000001,0.8133333330000001,196.0833333,17.83333333,214.3333333,7.75,0.900833333,-0.6800000000000002,0.20166666700000002,-2.6058333329999996,0.48333333300000003,-1.1266666670000003,1.775833333,-0.4624999999999999
2000,,930,,743,61.38333333,0.19999999999999996,71.75833333,1.483333333,48.98333333,-0.11666666700000006,4.696666667000001,3.525,114.3333333,-4.25,,21.66666667,1.046666667,3.156666667,1.4283333329999999,3.478333333,0.3425,0.4225,0.5225,0.53
2000,NM,72,67,728,59.20833333,5.283333333,74.53333333,4.608333333,40.89166667,3.966666667,,3.936666667,96.75,16.5,364.3333333,-19.75,1.9725000000000001,-0.7691666669999999,-1.056666667,-1.725,-0.33000000000000007,-1.0775000000000001,2.105833333,1.239166667
2000,NV,0,0,0,54.48333333,4.825,66.15,,40.825,2.683333333,3.873333333,4.009166667,191.5,16.333333330000002,,-10.33333333,-0.5516666670000001,2.1875,0.4483333329999999,0.05916666699999995,-1.2058333330000002,0.35833333300000003,2.354166667,1.554166667
2000,OK,280,,504,61.30833333,4.325,74.30833333,4.291666667,51.3,2.383333333,5.077500000000001,2.104166667,173.0,15.0,310.5833333,9.166666667000001,3.216666667,1.529166667,,1.919166667,4.000833333,0.29583333300000003,2.365833333,2.124166667
2000,SC,300,290,628,63.24166667,1.225,77.20833333,3.775,52.25833333,0.675,7.436666667,3.439166667,160.3333333,0.75,244.1666667,24.58333333,1.011666667,2.3075,,0.1875,-0.44416666699999996,1.7575,1.285833333,1.3416666670000001
2000,TN,570,565,604,59.0,0.958333333,72.475,3.316666667,49.525,0.625,5.751666667,3.2025,120.8333333,7.083333333,330.5833333,8.916666667000001,1.5025,-0.2966666670000002,-0.49750000000000005,-1.4449999999999998,0.8708333330000002,-0.9166666669999999,2.269166667,2.974166667
2000,TX,"6,400","4,400",433,70.48333333,3.175,81.825,4.216666667,,5.125,6.319166667,3.9675,251.3333333,25.91666667,154.5833333,-5.666666666999999,1.3900000000000001,1.451666667,0.2250000000000001,-2.0258333329999996,-1.1724999999999999,-0.3174999999999999,3.134166667,0.08416666699999997
2000,VA,110,108,740,58.9,3.316666667,67.13333333,1.566666667,45.68333333,3.091666667,4.360833333,,81.0,-7.25,377.3333333,11.5,1.965833333,3.740833333,1.444166667,0.06333333299999999,1.945833333,1.631666667,2.923333333,0.791666667
2001,AL,610,605,734,66.03333333,3.775,77.63333333,2.833333333,55.43333333,2.733333333,8.92,1.155,,-10.75,223.3333333,-4.666666667,2.0375,2.716666667,2.0625,0.585,2.501666667,3.190833333,3.516666667,4.3775
2001,AR,"1,080","1,065",828,62.225,2.575,76.15833333,1.558333333,54.275,2.558333333,8.6175,1.2875,149.3333333,7.166666667,277.8333333,-12.66666667,2.956666667,3.614166667,1.6666666669999999,1.1466666669999999,2.8375,3.419166667,3.271666667,4.116666667
2001,AZ,295,290,1146,62.2,4.575,77.46666667,3.691666667,50.93333333,1.5,4.899166667,3.874166667,271.8333333,25.91666667,175.6666667,11.916666667000001,2.8975,4.716666667,3.193333333,3.984166667,1.810833333,3.475,1.5175,1.7625
2001,CA,,625,1360,62.11666667,1.466666667,74.725,3.558333333,50.51666667,4.383333333,5.918333333,1.091666667,78.66666667,,249.5,8.333333332999999,-1.418333333,-0.589166667,-0.4183333330000001,0.2925,0.7925,2.488333333,2.3675,3.621666667
2001,FL,125,124,614,72.93333333,0.858333333,84.71666667,1.041666667,61.125,2.658333333,,1.88,282.9166667,-6.916666666999999,55.0,-2.583333333,-1.1833333330000002,1.426666667,-2.183333333,1.494166667,-1.3108333330000002,0.3125,1.5575,
2001,GA,"1,490","1,480",721,66.94166666999999,1.066666667,76.85833333,1.433333333,52.99166667,3.691666667,4.483333333,3.31,129.75,-11.0,228.0833333,-13.08333333,1.8141666669999998,1.130833333,-1.1858333330000002,0.07250000000000001,-0.49249999999999994,1.819166667,0.21833333300000002,1.2908333330000001
2001,IL,,0,0,56.35833333,3.108333333,67.65833333,5.266666667,47.1,3.991666667,6.3041666670000005,2.968333333,76.0,0.75,479.3333333,-38.5,4.665,0.7733333330000001,,0.478333333,1.5216666669999999,2.6175,1.4466666670000001,4.121666667
2001,KS,41,36,411,56.91666667,5.15,71.4,5.1,47.44166667,5.191666667,,3.961666667,,12.16666667,392.8333333,-24.0,2.615833333,2.833333333,4.853333333,0.99,3.808333333,3.989166667,,3.9625
